ImageID,Label,Notes,CER,GroundTruth,Prediction,ImagePath,Timestamp,Reviewer
train_016281,Valid but hard,,0.4689655172413793,فرنجيه من اهدن وغب حلفه اليمين شهد بوجه المدعى عليه ان القطعة الارض الشهيرة بغضة الجور وحدودها تحديداً مطابقاً للتحديد المدرج فى الاستدعا ملك رزق,ه ن اه اه اليه يه شجيه اع لعليه ان الفظه الارض الشهرية بقضة الجور وحدها حدً باً الا ال الم ال ا  ذرقت,../data/muharaf_prepared_resized/train/train_016281.png,2025-11-26T21:22:35,Sana
train_017995,Script mismatch (non-Arabic),,0.46875,"Paris, le م ١٤ حزيران سنة ٩٢٢ ١٩",Ma ١٤ حزيران سنة ٩,../data/muharaf_prepared_resized/train/train_017995.png,2025-11-26T21:22:40,Sana
train_016205,Valid but hard,,0.4675324675324675,والاعتراض تبلغ لوكيل المدعين فى ١٦ ت٢ سنة ٣٠٣ وفى ١٣ ربيع اول ٣٠٥ ولاجله تحرر هذا الاعلام نسَختين من محكمة بداية قضا البترون يعرض على عزتلو قايمقام الافخم,والاقارض الريض اي  يى ل ن  ٣ ولبي ال ٣ ولال تحر هذا الاعا نسَخين من حكم بدي ضين التضو عى ع  ى ال اخم,../data/muharaf_prepared_resized/train/train_016205.png,2025-11-26T21:22:45,Sana
train_005682,Valid but hard,,0.4672131147540984,لك فى هذا المعني ليس ليطلعوك على الحقيقه بل ليبينوا غرضهم وبما انهم يعرفوك تحبني ولا ترغب ان اكون مغشوشاً ظنوا انهم سيحموك,يع عل الحقيق بله بينا ورضهم بمانهم يفرفوك تجبني ولا رع ان اكون موً انا ن,../data/muharaf_prepared_resized/train/train_005682.png,2025-11-26T21:23:00,Sana
train_018545,Script mismatch (non-Arabic),,0.4666666666666667,Toufic El Bacha,To El Baal,../data/muharaf_prepared_resized/train/train_018545.png,2025-11-26T21:23:02,Sana
train_002318,Script mismatch (non-Arabic),,0.4666666666666667,MANAGING EDITOR,MAN ETOR,../data/muharaf_prepared_resized/train/train_002318.png,2025-11-26T21:23:03,Sana
train_010093,Valid but hard,,0.4666666666666667,الخوري ىولس غصن,الخورى لوسف,../data/muharaf_prepared_resized/train/train_010093.png,2025-11-26T21:23:09,Sana
train_016131,Valid but hard,,0.4666666666666667,التى باعها ابتداءً من سنة ٨٨٠ للان بخراج قريتها المحررتين وتبلغ هذا القرار للفريقين مواجهة واجلت الجلسَة لنهار الخميسَ فى ١٢ ت٢ سنة ٣٠٣ وبالوقت المعين,الا ان ان    الاج رياها المحرين وتبلغ هذا القرار لقين مواجة واجة الجتلة الاي الس س    ت والين,../data/muharaf_prepared_resized/train/train_016131.png,2025-11-26T21:23:12,Sana
train_009372,Valid but hard,,0.4666666666666667,فانكم لا تجهلون بأننا ذقنا الامرَّين حتى بلغنا بمساعيكم الى عصر الانتداب الافرنسي وتخلصنا من نير العبوديه,فم لام ها ونا نا الارين حتيلنا بماعيم لى صد الات والاورف ون  ال اليه,../data/muharaf_prepared_resized/train/train_009372.png,2025-11-26T21:23:16,Sana
train_015019,Valid but hard,,0.4666666666666667,انهم ... فهم طحين معهم بيوت قط,م .. و.. فهم طن منهم ب,../data/muharaf_prepared_resized/train/train_015019.png,2025-11-26T21:23:18,Sana
train_022087,Valid but hard,,0.4666666666666667,تسعمئة او الف ومئة وخمس وعشرون,تسعمة من ثمن المة رسال وخمسه وعشرون,../data/muharaf_prepared_resized/train/train_022087.png,2025-11-26T21:23:21,Sana
train_005653,Valid but hard,,0.4655172413793103,ولا اخراً عن احوال المدرسة هنا وما سمعت ما نقوله نحن فكيف يجوز ذلك ان ننسَى حكمك على قول الاخ بولس وغيره اهل هذا صار,والرا  اله اه وهنا وستما تنول بجن فكيف نجوذ لك ن انى حكم على قلول الخايى   ه ه ار,../data/muharaf_prepared_resized/train/train_005653.png,2025-11-26T21:23:24,Sana
train_016942,Valid but hard,,0.4642857142857143,الرهبانية الباسيلية المخلصية,البراني ال اينيا اخ ة,../data/muharaf_prepared_resized/train/train_016942.png,2025-11-26T21:23:29,Sana
train_016182,Valid but hard,,0.4642857142857143,واقوال ان الدعوى به الان لا تسَمع لمرور الزمان كونه مضى على موت من يدعون الارث عنه اكثر من خمسَين سَنة كما لا تسَمع دعواهم الملك ايضاً لمضى اكثر من اربعينَ سَنة على وضع,وافا ن اى الى الى لع عر الان نكون من على مون من دون الاث عن اكثر من خميَة سَنه لا اسمعم لما المرا الارا اسَة اية ع,../data/muharaf_prepared_resized/train/train_016182.png,2025-11-26T21:23:35,Sana
train_014943,Valid but hard,,0.4639175257731959,واعاطت يوسف ... وازا عمل مناجر ومعاصر كرمو اختلال كربا شد ما ...خمر خوردن وشرارت كردن وسائر حركات,وطات سوف وا جم وازا عمى منابر معاصرك موث اختل كرا شدا ان خور و وش و ات,../data/muharaf_prepared_resized/train/train_014943.png,2025-11-26T21:23:37,Sana
train_016168,Valid but hard,,0.4632768361581921,فاصبحت حصة الخوري يوسَف المحرر اربعة عشر قيراطاً ونصف القيراط في كامل القطعة الارض  المنوه بها ثم توفى الخورى يوسَف المسَفور عن اولاده واكيم وشيت ووهبه فخص كل واحد منهم من تركته,فخص ة الحوة الور الشر عشرة عشرية را اطا ا ا ف ال القطة الاض المو بها ثم قوى الخورى يوسَ السَف الوم وه واوه وله وحاه وام مركته,../data/muharaf_prepared_resized/train/train_016168.png,2025-11-26T21:23:39,Sana
train_001235,Script mismatch (non-Arabic),,0.4615384615384615,Oct 11th 1900,Oc11 90,../data/muharaf_prepared_resized/train/train_001235.png,2025-11-26T21:23:42,Sana
train_016187,Valid but hard,,0.4615384615384615,واكيم وابنيها يوسَف ومريم وشقيقها سَاره ماتت عن اولادها الحاصلين لها من بولسَ ابن الياسَ زوجها وهم بشاره وطوبيا وامين وشقايقهم رفقا وزينه وعميه,كم وهم وي ويم وشَيم ويها شره ما تاى اواها الحاصل لها من بوسَ الى اسَ وسردوه وره والا وا وان ون وه ويه,../data/muharaf_prepared_resized/train/train_016187.png,2025-11-26T21:23:47,Sana
train_015755,Valid but hard,,0.4615384615384615,الشهادات التي تخوله الامر.,ح الشهاداتر الي نحنو الا,../data/muharaf_prepared_resized/train/train_015755.png,2025-11-26T21:23:50,Sana
train_017929,Script mismatch (non-Arabic),,0.4615384615384615,"25 DE MAYO, 123, 125 Y 127","5A MO, 123, 1 7",../data/muharaf_prepared_resized/train/train_017929.png,2025-11-26T21:23:53,Sana
train_002407,Segmentation error,,0.4615384615384615,١٣٤٢ ١٤ رمضان,١٣٤مضان,../data/muharaf_prepared_resized/train/train_002407.png,2025-11-26T21:24:05,Sana
train_004449,Script mismatch (non-Arabic),,0.4615384615384615,A. SFER PACHA,DA SRO PACH,../data/muharaf_prepared_resized/train/train_004449.png,2025-11-26T21:24:10,Sana
train_016067,Valid but hard,,0.4609929078014184,وكيل المدعى نسَخة اعلام صادر فى هذه المحكمة بمدة النايب الاسَبق داود افندى الشدياق مؤرخ فى ٨ ذى الحجه سنة ٢٩٨ وفي ١٩ ت١ سنة ٢٩٧ نمرو ٩٢ حاصله,وييل الع عسعة الصا ارن هذه المحكمة بمدة الناب الاسَيق داود خفد الشدياق ورخ ة ف   وصله,../data/muharaf_prepared_resized/train/train_016067.png,2025-11-26T21:24:30,Sana
train_016397,Valid but hard,,0.4587155963302752,بموجب سند رسمي استحقاق / ٧ تشرين الثاني سنة ٩١٥ وفيه تعهد بالفائدة القانونية ومحكوم ليره سورية عطل وضرر وانني,ب   التقاق  تشرين الثاني سن ١٩ ومن تعه بالفات وتقاواية وحكم م  ة و و ي,../data/muharaf_prepared_resized/train/train_016397.png,2025-11-26T21:24:49,Sana
train_014945,Valid but hard,,0.4583333333333333,الى ولدنا العزيز يوسف ويعقوب المكرمين ونطفنا ...,ونا ولدنا الن يس وشه وا عود الكرين دن انا كينا,../data/muharaf_prepared_resized/train/train_014945.png,2025-11-26T21:24:54,Sana
train_014932,Valid but hard,,0.4583333333333333,وج مقبوضة ومصارف أيام ... مرقوم برايم وأين ورقة .. ارطاف ثلاثة اوا آجر مستأجر وكفيل مذكور بعنوان,وجه مضلوه ومصضارق ايام مدشة مروم براعيم واين ورور باقارير اطراق ثلاث ازاجو وستأجر وطين  ون,../data/muharaf_prepared_resized/train/train_014932.png,2025-11-26T21:24:56,Sana
train_016103,Valid but hard,,0.4578313253012048,من فسَخه بما ان الكافلة هى المشترية المبيع فبناءً عليه وسنداً على المواد الـ ٦٣٦ فى المجلة والـ ٦٤ والـ ١٣٤ من قانون المحاكمات الحقوقية حكم باتفاق الارا حكماً وجاهياً,فنسن ن الان الي الية لية مي عا الي وسنداً على المواد الـ ١ من المجلة الا والـ١ ن ان المحوم الة اا ااً ااً احياة,../data/muharaf_prepared_resized/train/train_016103.png,2025-11-26T21:24:57,Sana
train_016132,Valid but hard,,0.4569536423841059,عليه المرقوم عن ذلك فاجاب ان القطعه المرقومة ملكى اتصلت الىَّ بالشرا من طوبيا بن البحرى واخوه امين ومن بطرس بن عبود وشمشوم واولاد عمه اولاد عيسَى شمشوم,علي المه ارم  ا ان الة المقومة لك اصل التى بالشرا من طوعيا با بحرى والاهره العاين ون رب ابعو ا د واو الول ولو ام سَمكوم,../data/muharaf_prepared_resized/train/train_016132.png,2025-11-26T21:24:59,Sana
train_002374,Segmentation error,,0.4545454545454545,١٣٤٢	٩ محرم,١٣٤٩ مد,../data/muharaf_prepared_resized/train/train_002374.png,2025-11-26T21:25:03,Sana
train_003387,Script mismatch (non-Arabic),,0.4545454545454545,MARONITARUM,MAR TRM,../data/muharaf_prepared_resized/train/train_003387.png,2025-11-26T21:25:05,Sana
train_018503,Script mismatch (non-Arabic),,0.4545454545454545,TB1A-16			1,T1A-11,../data/muharaf_prepared_resized/train/train_018503.png,2025-11-26T21:25:08,Sana
train_010340,Valid but hard,,0.4545454545454545,غرش عد ٢. يلاّ صرفني .,عرش. بلاً صرفتي.,../data/muharaf_prepared_resized/train/train_010340.png,2025-11-26T21:25:14,Sana
train_015769,Script mismatch (non-Arabic),,0.4545454545454545,QAJE3G_48 2,QKJ23G-42,../data/muharaf_prepared_resized/train/train_015769.png,2025-11-26T21:25:16,Sana
train_003814,Valid but hard,,0.4545454545454545,واعزم الاصحاب والجمهور,عزم الطاومهور,../data/muharaf_prepared_resized/train/train_003814.png,2025-11-26T21:25:20,Sana
train_007958,Script mismatch (non-Arabic),,0.4545454545454545,JPK2B-42 	1,JPK2-1,../data/muharaf_prepared_resized/train/train_007958.png,2025-11-26T21:25:23,Sana
train_018109,Script mismatch (non-Arabic),,0.4545454545454545,NEGOCIANTES,NEITES,../data/muharaf_prepared_resized/train/train_018109.png,2025-11-26T21:25:28,Sana
train_002547,Valid but hard,,0.4545454545454545,بسم الله الرحمن الرحيم,سم اله اا ايم,../data/muharaf_prepared_resized/train/train_002547.png,2025-11-26T21:25:33,Sana
train_001339,Script mismatch (non-Arabic),,0.4545454545454545,العزيز اقرب الــ Ideal منك الى الــPractical,العزيز اقرب الىـ  منك الى,../data/muharaf_prepared_resized/train/train_001339.png,2025-11-26T21:25:42,Sana
train_018553,Script mismatch (non-Arabic),,0.4545454545454545,TB1A-25			1,T1A-21,../data/muharaf_prepared_resized/train/train_018553.png,2025-11-26T21:25:47,Sana
train_007628,Script mismatch (non-Arabic),,0.4545454545454545,JEH2E1-3013,JEH21-2,../data/muharaf_prepared_resized/train/train_007628.png,2025-11-26T21:25:48,Sana
train_016346,Valid but hard,,0.4545454545454545,الجعيتانى والشدياق انطانوسَ يمين وحنا جرجسَ يمين وبولسَ جرجسَ يمين وعبود تادروس القسَ حنا وعبود اندراوسَ ورومانوس اندراوسَ ويعقوب الياسَ سَعاده,االجايى القاي واسنانسن وجا جسَ مين وبوسَ جرجس بين وبعود تا دروسَ السَفيا بعد الور وسَ السَوَ الوَ الو وسََ سَداده,../data/muharaf_prepared_resized/train/train_016346.png,2025-11-26T21:25:51,Sana
train_016107,Valid but hard,,0.4539877300613497,نسَختين من محكمة بداية قضا البترون يعرض على عزتلو قايمقام الافخم لكى غب اجرا ايجابه يسَلم لكل فريق نسَخة تحريراً فى ١٠ ربيع اول سنة ٣٠٥ وفى ١٣ تشرين الثانى سنة ٣٠٣,سَن ين ميم ممة ة اا الرون عى على تقوقام الالخ ك ب اج الجاه يسَل ك فري سَخة حرً ف برا لاى و٠ تشرن انة ٣٠٣,../data/muharaf_prepared_resized/train/train_016107.png,2025-11-26T21:26:10,Sana
train_002512,Valid but hard,,0.4538461538461538,تحية وشوقا وبعد فاني آسف اشد الأسف لعدم تمكني من مقابلتكم مع شدة حرصي على ذلك لما لدي من الاعمال الكثيرة التي لا تسمح لي بالبعد عن,ية وشاً وا اي ن الشد الال عدم تكي ن قالتكم مع شلر حري على لك المدم ا ال ال ا ال ال العى,../data/muharaf_prepared_resized/train/train_002512.png,2025-11-26T21:26:11,Sana
train_008750,Valid but hard,,0.453781512605042,بكل احترام نقبل انامكم الطاهرة ونطلب بركتم الالهية على الدوام المعروض منا اولادكم اوجه قرية القبيات الذين اتخذنا الحياد,بلم م ام اكم الارة وطلب برتكم الاربة على الدوام المرض ما والوم اة ا ا ال الاء,../data/muharaf_prepared_resized/train/train_008750.png,2025-11-26T21:26:14,Sana
train_006348,Valid but hard,,0.4528301886792453,في عداد اسباب المشكله اللبنانية نازحي الجنوب الناقمين,ي د اشط اللبنانية لنا راجي الجنوب الشاي,../data/muharaf_prepared_resized/train/train_006348.png,2025-11-26T21:26:15,Sana
train_016242,Valid but hard,,0.4527027027027027,بايعيه وبعض الورثة غير معتبرة شرعاً لعدم وقوعها بين جميع المتقاسمين في مقتضى المادة ال ١١٢٨ من المجلة دون ولعدم تسجيل صكها كما تقتضى المادة ال ١٢ من,بع و ا اة برة شرم معوم وعيا بين ميع المقا سمين كا تقتض المادة الـ١ من الملة والو ال  الا الاة المان المـ المن,../data/muharaf_prepared_resized/train/train_016242.png,2025-11-26T21:26:17,Sana
train_016104,Valid but hard,,0.4525139664804469,قابلاً لأستئناف والتمييز بلزوم المدعى عليها دفع ما تبقى للمدعى من الدين المحرر وقدره سَبعة الاف وسَتماية وتسَعة وعشرين قرشاً مع ما يلحقه من الفايدة القانونية المسَتحقة على المديون,قا وَا وان ا لريع ل ع عى لقى لملى الدين المر وقده سبعة الاق وسَماية وسَعة وعشرت قشرتن م مل ان الاين المقاية المقوية الم ون,../data/muharaf_prepared_resized/train/train_016104.png,2025-11-26T21:26:19,Sana
train_007128,Valid but hard,,0.4516129032258064,قصيدة عنوانها   .  .  .   العمر,قصيدة عنوانها  مر,../data/muharaf_prepared_resized/train/train_007128.png,2025-11-26T21:26:23,Sana
train_020407,Valid but hard,,0.4516129032258064,عن سانبول في ٣ كانون الأول ١٩١٢,عن سانبول في ٣ ك ٣,../data/muharaf_prepared_resized/train/train_020407.png,2025-11-26T21:26:28,Sana
train_016684,Valid but hard,,0.4516129032258064,قبلت الرهن نيابة كاتب امين وهبه,قبلت الرهن ينابة كا,../data/muharaf_prepared_resized/train/train_016684.png,2025-11-26T21:26:34,Sana
train_016742,Valid but hard,,0.4513274336283185,هو انه بتاريخه قد باع الخواجه كرتبيه طربي الوصي الشرعي على آميل ووليم كرم ولدي المرحوم الشيخ رزق كرم بموجب وصايته,ها يه   الاوج جري طايه الوي الشري على اميل وريم كم ولدي الرم ام م   يته,../data/muharaf_prepared_resized/train/train_016742.png,2025-11-26T21:26:37,Sana
train_014930,Valid but hard,,0.45,علية ايران الست كفيل خسّار ادم ودراين ضمن حاضر ويد كفيل مرقوم جود قبول كفالت عبد ارحيم كردبابن مضمون,ي ا اك كلي ضرا ادم وراين ضمت حاضرك ويد كفيل مرقوم جرجبع بقل لاب علد    ون,../data/muharaf_prepared_resized/train/train_014930.png,2025-11-26T21:26:46,Sana
train_010677,Script mismatch (non-Arabic),,0.45,ENTRANCE TO VISITORS' INFORMATION CENTER,ERRAC TOSTORS' AFORON COE,../data/muharaf_prepared_resized/train/train_010677.png,2025-11-26T21:26:49,Sana
train_018111,Script mismatch (non-Arabic),,0.45,ALTAMIRA — RIO XINGÚ,ARA — RI XÚ,../data/muharaf_prepared_resized/train/train_018111.png,2025-11-26T21:26:53,Sana
train_015308,Valid but hard,,0.45,نومرو ٦٣ ثلاثة وستين,مر راة وستين,../data/muharaf_prepared_resized/train/train_015308.png,2025-11-26T21:26:59,Sana
train_016079,Valid but hard,,0.4487179487179487,مقيد بسَجل الفراغ والانتقال بتاريخ ٣٠ ت١ سنة ٢٩٦ نمرو ٥٦٩ ما نصه حضر محكمة قضا البترون حضرة الخورى يوسَف بن انطونيوس سَكر وصادق على البيع الصادر عنه للحاضرة,مسيد سل القال الاخ الا ي   ن ٣٨ و ما ع حض محكمة قضا البترون حضرة الخورى ويسف انطنسَ وسَو و  عع الال المحرة,../data/muharaf_prepared_resized/train/train_016079.png,2025-11-26T21:27:03,Sana
train_010678,Script mismatch (non-Arabic),,0.4482758620689655,"KENNEDY SPACE CENTER, FLORIDA","MEN PEE CEER, FLRODE",../data/muharaf_prepared_resized/train/train_010678.png,2025-11-26T21:27:12,Sana
train_016297,Valid but hard,,0.4482758620689655,المرقومة وبوجوب تسَليمها للقسَ المذكور وبتضمين له اجرة مثل الاوضه المذكوره بحسَاب كل يوم قرشين من تاريخ الغصب فصاعداً لحين تسَليم الاوضة المذكوره,المرو وة س الَلم المكور بتضيم له جرة مل الاوضة المذكور بسَل ل مرم مرين ا الا الاي لسَ الم المكر,../data/muharaf_prepared_resized/train/train_016297.png,2025-11-26T21:27:29,Sana
train_016155,Valid but hard,,0.445859872611465,فاجاب ان يعقوب الدبسَ شيخ صلح بزعون والشهود المدروجة بالصك يشهدون له بذلك وفى ١٧ ذى القعده سنة ٩٨ وفى ٢٨ ايلول سنة ٩٧ حضر كل من الاصيل والوكيل المدعى المرقوم,فاا ين اي الين خ برون والشاد المروجة بالك يهدون لم بذلك فى ١ ال القعدة لنة ٨ و ولول والول المو المول الموم,../data/muharaf_prepared_resized/train/train_016155.png,2025-11-26T21:27:30,Sana
train_017928,Script mismatch (non-Arabic),,0.4444444444444444,CASA FUNDADA EN EL AÑO 1898,COA FUDA E L Ñ88,../data/muharaf_prepared_resized/train/train_017928.png,2025-11-26T21:27:33,Sana
train_014217,Script mismatch (non-Arabic),,0.4444444444444444,216 /2019,21/200,../data/muharaf_prepared_resized/train/train_014217.png,2025-11-26T21:27:36,Sana
train_012682,Segmentation error,,0.4444444444444444,سائق وعمال تنظيفات,وعاة ننظيفات,../data/muharaf_prepared_resized/train/train_012682.png,2025-11-26T21:27:47,Sana
train_018754,Valid but hard,,0.4444444444444444,فى ١٨ نيسَان /١٩٠٧,في ١٨ نينان نة ١٩٤٠,../data/muharaf_prepared_resized/train/train_018754.png,2025-11-26T21:27:52,Sana
train_018751,Valid but hard,,0.4444444444444444,اولاد عمك,اولاد,../data/muharaf_prepared_resized/train/train_018751.png,2025-11-26T21:27:59,Sana
train_000408,Script mismatch (non-Arabic),,0.4444444444444444,AF- 322 2,AF-342,../data/muharaf_prepared_resized/train/train_000408.png,2025-11-26T21:28:04,Sana
train_018821,Script mismatch (non-Arabic),,0.4444444444444444,YAL4A-3 1,YAL2A-2,../data/muharaf_prepared_resized/train/train_018821.png,2025-11-26T21:28:05,Sana
train_018653,Valid but hard,,0.4444444444444444,عن باري دوبرامي ٢٦ ك٢ /١٩٠٩,عغباه وربري ٢ ٢ ك٢ ١٩٩,../data/muharaf_prepared_resized/train/train_018653.png,2025-11-26T21:28:10,Sana
train_015484,Valid but hard,,0.4444444444444444,نمرو ٦٩ تسعة وستين,و ٢٦ سفة وسَين,../data/muharaf_prepared_resized/train/train_015484.png,2025-11-26T21:28:17,Sana
train_017001,Script mismatch (non-Arabic),,0.4444444444444444,ST1A-15 1,1A-11,../data/muharaf_prepared_resized/train/train_017001.png,2025-11-26T21:28:24,Sana
train_007560,Script mismatch (non-Arabic),,0.4444444444444444,JEH2E1-24,JEH2-,../data/muharaf_prepared_resized/train/train_007560.png,2025-11-26T21:28:30,Sana
train_016233,Valid but hard,,0.4444444444444444,لحود ابي رعد من بشرى وانطانيوس افندى طيون من اهدن واجلت الجلسَة لنهار الاثنين / ١٦ ت٢ ٣٠٣ وفى الوقت المعين حضر وكيل المدعيةواما وكيل المدعى عليه,و ى ى رس واطانين وسى طون من اهدن واجلت الجسَة لهار الاي فى ت ٣ ولوق المقي المي المي المى الميى العيى العيه,../data/muharaf_prepared_resized/train/train_016233.png,2025-11-26T21:28:33,Sana
train_020162,Script mismatch (non-Arabic),,0.4444444444444444,YS-54-003,ys-5-008,../data/muharaf_prepared_resized/train/train_020162.png,2025-11-26T21:28:36,Sana
train_000395,Script mismatch (non-Arabic),,0.4444444444444444,AF- 322 1,AF-342,../data/muharaf_prepared_resized/train/train_000395.png,2025-11-26T21:28:39,Sana
train_018104,Valid but hard,,0.4444444444444444,معي بتقبل يديكم وبتقديم تحياتهم الى من ذكر اعده. هذا وفي الختام,بيل بيدكم دم شراهم الن من كرا عبه. هذ اذاي الحتام,../data/muharaf_prepared_resized/train/train_018104.png,2025-11-26T21:28:56,Sana
train_011356,Script mismatch (non-Arabic),,0.4444444444444444,ME - 21 6,ME-211,../data/muharaf_prepared_resized/train/train_011356.png,2025-11-26T21:29:00,Sana
train_009524,Valid but hard,,0.4444444444444444,فى ١٢ كانون الثاني سنة ١٩٣٦,١ ١ كان  الد الي  ١٩٣١,../data/muharaf_prepared_resized/train/train_009524.png,2025-11-26T21:29:04,Sana
train_005359,Script mismatch (non-Arabic),,0.4444444444444444,EAK1A 165,EAK1A2,../data/muharaf_prepared_resized/train/train_005359.png,2025-11-26T21:29:07,Sana
train_021007,Valid but hard,,0.4444444444444444,وزكية وفكتوريا (اين صورهم) وارتمي على صدرك أيها الحبيب,ي شكت الي صورهم) فارقي على صدرك عاحب,../data/muharaf_prepared_resized/train/train_021007.png,2025-11-26T21:29:11,Sana
train_005888,Valid but hard,,0.4444444444444444,دير القمر,زيز القسم,../data/muharaf_prepared_resized/train/train_005888.png,2025-11-26T21:29:13,Sana
train_016235,Valid but hard,,0.4444444444444444,لها اذا فرض سقوطها وحكم بتضمين المدعى عليه ماية قرشاً للمدعين بدل عطلهم وضررهم ووجبت عليه رسوم المحاكمة البالغة خمسَة قروش حكماً قابلًا التمييز وغير قابل,اها ا سا سم م م ميعن علعية الاة الن بعه علهم ورهم وجبت عليه سَوم المحاكمة البانة مسَة رومً قاً الا ا ليا اس,../data/muharaf_prepared_resized/train/train_016235.png,2025-11-26T21:29:17,Sana
train_020224,Script mismatch (non-Arabic),,0.4444444444444444,18. 5. 68,1..68,../data/muharaf_prepared_resized/train/train_020224.png,2025-11-26T21:29:43,Sana
train_017658,Valid but hard,,0.4444444444444444,بكير  ...,ركير .,../data/muharaf_prepared_resized/train/train_017658.png,2025-11-26T21:29:47,Sana
train_001449,Valid but hard,,0.4444444444444444,طبعة أولى,طبيسة ارلى,../data/muharaf_prepared_resized/train/train_001449.png,2025-11-26T21:29:50,Sana
train_008438,Valid but hard,,0.4435483870967742,غب تقبيل اياديكم المقدسَة بكل توقير واحترام مع طلب بركتكم الآلهية والدعا بخلود ايام سَيادتكم السَنية. اعرض لسَيادتكم انهُ قد,غب قيكم الميديم الدكة والتبر واتام م طلب برتكم الالرية والدال بلوا اتكم اليم اليم اسَ  د,../data/muharaf_prepared_resized/train/train_008438.png,2025-11-26T21:29:53,Sana
train_005696,Valid but hard,,0.4424778761061947,هو ذاته خولي هو ذاته وكيل المرضا هو ذاته يشترى اغراض للتلاميذ بحر الصيف وبرد الشتا فماذا تقول اذا كان هذا الانسان,ذ  ية ذه كي المرا هوا انه تشرى اطض لبلامي ير الصي ور الاتا فذا ذا اذا اذ اذ ا,../data/muharaf_prepared_resized/train/train_005696.png,2025-11-26T21:30:18,Sana
train_016178,Valid but hard,,0.4424242424242424,تصادق على تعرفيه عن الورثه الذين ذكرهم دانيال المذكور اجاب كلا ولدى المذاكره تقرر بالاتفاق طلب البينة من وكيل المدعين لاثبات توفى الخوري يوسَف المورث الاول عن الورثة,صاى على على الى الريى الذيه الريا ام المكروا ابل ود المذكة تقر بلاتقا طلب البية ومي لي الايى الاوى الورى الوى الوى الوى الورة,../data/muharaf_prepared_resized/train/train_016178.png,2025-11-26T21:30:25,Sana
train_020707,Valid but hard,,0.4411764705882353,في هذه الحرب ثم عربة كبير يحمل قلب,في  قرية كبير نحمل قلب,../data/muharaf_prepared_resized/train/train_020707.png,2025-11-26T21:30:27,Sana
train_016329,Valid but hard,,0.4411764705882353,"الحقوقية الموقت ومنع المعترض عليه من دعواه باجرة الاوضه المحررة اما النوع الاخر المتعلق بالحكم وهو اخراج المعترض من الاوضه المرقومة فلم يبق له محل لمضى مدة الاجاره حكماً""",التية ام امون العع لع ععه ه اه الارة المحرة اما الفع الاضر المقعلق بالحكم و اجرع المرن منا المقرم الملم ململم الملم المحاه الحاه ماً,../data/muharaf_prepared_resized/train/train_016329.png,2025-11-26T21:30:32,Sana
train_002320,Script mismatch (non-Arabic),,0.4411764705882353,Telephone Call: 9345 Bowling Green,Tealene C 5 Bowing Ge.,../data/muharaf_prepared_resized/train/train_002320.png,2025-11-26T21:30:35,Sana
train_013620,Valid but hard,,0.4406779661016949,الصحة واقبلوا فايق الاعتبار والامتنان تحريراً  ٣ اب سنة ٩٣١,الصة والقال اي الاقبا والاتان ري ة ٩١,../data/muharaf_prepared_resized/train/train_013620.png,2025-11-26T21:30:40,Sana
train_016157,Valid but hard,,0.440251572327044,بوقت تاريخ الصك المحرر كنت قاعد فى بيتى فى بزعون حضر الىّ طوبيا بولسَ ابى الياسَ البحرى واخيه امين من بزعون وبطرسَ بن يوسَف شمشوم واولاد عمه طنوسَ وجبرايل ولدى,بقرت الر الرك لكر  ت ت عيى ي روى ضا الى طوبا بوسَ الي اليسَ البر واخيه امين منون وروي وسَ وماو واوا و و و لودى,../data/muharaf_prepared_resized/train/train_016157.png,2025-11-26T21:30:45,Sana
train_018811,Script mismatch (non-Arabic),,0.44,كيف حالك فى aix-les Bains,كف حامله فى ix e ie,../data/muharaf_prepared_resized/train/train_018811.png,2025-11-26T21:30:51,Sana
train_005808,Script mismatch (non-Arabic),,0.44,COLLÈGE GREC - CATHOLIQUE,COÈEGE - CATOQ,../data/muharaf_prepared_resized/train/train_005808.png,2025-11-26T21:30:53,Sana
train_016355,Valid but hard,,0.4391891891891892,الشاهد الاول هى ملك الخورى جرجس فرنجيه وبيده من سَبع او ثمان او عشر سنوات ما بعرف وشاهدََا اخر هو الشيخ سَمعان البدوى فرنجيه من اهدن وغب حلفه اليمين,الشها الار الر الى الجرى ج جسَيه وريه مسَيع اتمان ا وعشر شنوات ما برف وشهدا وه الخَ السَن المون ونن ه ه ه الم المين,../data/muharaf_prepared_resized/train/train_016355.png,2025-11-26T21:31:07,Sana
train_016720,Irrelevant / signature,,0.4385964912280701,نقولا خليل داود                           جرجس الياس مفرج,عل                                                 ا الر,../data/muharaf_prepared_resized/train/train_016720.png,2025-11-26T21:31:13,Sana
train_002424,Valid but hard,,0.4385964912280701,بسم الله الرحمن الرحيم		لاحق خير وسرور انشأالله تعالى 	٦٣,له ال حيم	لاحق خبر وسور اشا الله تعا,../data/muharaf_prepared_resized/train/train_002424.png,2025-11-26T21:31:22,Sana
train_000608,Valid but hard,,0.4383561643835616,نعم، كرتلٍ من الارتال في أسواقها او كدميةٍ من الدمى في احد دكاكينها – الى,من الا ال او كدمية من الدي في احد وكايها) الى,../data/muharaf_prepared_resized/train/train_000608.png,2025-11-26T21:31:26,Sana
