ImageID,GroundTruth,Prediction,CER,WER
05281,جیسی سوشل ورکنگ ویب سائٹس کے استعمال میں روز بروز,جیسی سوشل ورکنگ ویب سائٹس کے استعمال میں روز بروز,0.0,0.0
00909,نے ان کے کیس کو غازی آباد سے دہلی منتقل کرنے کا حکم دیا,نے ان کے کیس کو غازی آباد سے دہلی منتقل کرنے کا حکم دیا,0.0,0.0
01767,حکومت اور بہتر نظم ونسق یقینی بنانا یہاں کے عوامی نمائندوں کی,حکومت اور بہتر نظم ونسق یقینی بنانا یہاں کے عوامی نمائندوں کی,0.0,0.0
07241,ان کی تعلیم ادھوری نہ رہ جائے,ان کی تعلیم ادھوری نہ رہ جائے,0.0,0.0
09954,کے لئے نئی برآمدی پالیسی تیار کر رہی ہے اور یہ بھی عندیے,کے لئے نئی برآمدی پالیسی تیار کر رہی ہے اور یہ بھی عندیے,0.0,0.0
02511,ملک میں 10 گرام سونے کی قیمت ایک مرتبہ پھر,ملک میں 10 گرام سونے کی قیمت ایک مرتبہ پھر,0.0,0.0
04272,ہر صبح سے شام ہو گئی ہے,ہر صبح سے شام ہو گئی ہے,0.0,0.0
05013,پامال اس قدر ہوں کہ معلوم بھی نہ ہوں,پامال اس قدر ہوں کہ معلوم بھی نہ ہوں,0.0,0.0
00162,خان کے ساتھ مل گئی اور وہ نئی ہائوسنگ سوسائٹی لانچ,خان کے ساتھ مل گئی اور وہ نئی ہائوسنگ سوسائٹی لانچ,0.0,0.0
04158,ہی اس کا سب سے بڑا امتحان بن جائے,ہی اس کا سب سے بڑا امتحان بن جائے,0.0,0.0
02726,ڈیلی میل نے امریکی جریدے جنرل سائنس میں چھپنے والی رپورٹ,ڈیلی میل نے امریکی جریدے جنرل سائنس میں چھپنے والی رپورٹ,0.0,0.0
04553,گور میں بھی کفن نگل جاوے افراد,گور میں بھی کفن نگل جاوے افراد,0.0,0.0
09535,ہو سکتے ہیں۔ پاکستان چین سرمایا کاری منصوبہ ڈی ریل نہیں ہونے دیں گے میں,ہو سکتے ہیں۔ پاکستان چین سرمایا کاری منصوبہ ڈی ریل نہیں ہونے دیں گے میں,0.0,0.0
03770,تیرے قید قفس کا کیا شکوہ,تیرے قید قفس کا کیا شکوہ,0.0,0.0
03782,دور سمجھے ہوئے ہیں اپنا گھر,دور سمجھے ہوئے ہیں اپنا گھر,0.0,0.0
04865,قابو ہی غم عشق پہ چلتا نہیں ورنہ,قابو ہی غم عشق پہ چلتا نہیں ورنہ,0.0,0.0
01312,مراکز تعمیر ہوئے ہیں جن کے ساتھ کوئی خاطر خواہ پارکنگ نہیں۔ایسا قانون,مراکز تعمیر ہوئے ہیں جن کے ساتھ کوئی خاطر خواہ پارکنگ نہیں۔ایسا قانون,0.0,0.0
07892,معافیاں مانگ کر کبھی پیکجز کے نام پر اور بھی,معافیاں مانگ کر کبھی پیکجز کے نام پر اور بھی,0.0,0.0
04138,اچاریہ رام کو خاموش بیٹھنے کا حکم دے کر اخبار پڑھنے,اچاریہ رام کو خاموش بیٹھنے کا حکم دے کر اخبار پڑھنے,0.0,0.0
05692,دو سمز رکھی ہوئی ہیں۔ اگر ہر شخص کے پاس ایک,دو سمز رکھی ہوئی ہیں۔ اگر ہر شخص کے پاس ایک,0.0,0.0
02912,سونے کی قیمت 20 ہزار 14 روپے سے کم ہو,سونے کی قیمت 20 ہزار 14 روپے سے کم ہو,0.0,0.0
09569,نہ ہی ملک کو قرض کے چنگل سے چھٹکارا مل رہا,نہ ہی ملک کو قرض کے چنگل سے چھٹکارا مل رہا,0.0,0.0
01023,جا رہا تھا۔ راستے کے کسی شہر میں دو مجرموں کو سزا دی جا,جا رہا تھا۔ راستے کے کسی شہر میں دو مجرموں کو سزا دی جا,0.0,0.0
05077,قاتل جفا سے باز نہ آیا وفا سے ہم,قاتل جفا سے باز نہ آیا وفا سے ہم,0.0,0.0
08525,قرآن مجید کی یہ چند آیات نمونے کے طور پر,قرآن مجید کی یہ چند آیات نمونے کے طور پر,0.0,0.0
06327,میں شعور نہ پیدا ہو جائے، اور انہیں اسلام کے,میں شعور نہ پیدا ہو جائے، اور انہیں اسلام کے,0.0,0.0
07256,واقعے کی امید لگائے رکھے ہیں جبکہ قنوطیت پسند انجانے,واقعے کی امید لگائے رکھے ہیں جبکہ قنوطیت پسند انجانے,0.0,0.0
01046,اور خیالات کے اظہار سے محسوس ہوتا ہے کہ دہشت گردی کے,اور خیالات کے اظہار سے محسوس ہوتا ہے کہ دہشت گردی کے,0.0,0.0
00700,گزارے اور اس مختصر سے عرصے میں اس عظیم ملک میں بنیادی نوعیت,گزارے اور اس مختصر سے عرصے میں اس عظیم ملک میں بنیادی نوعیت,0.0,0.0
01773,مقروض ہو چکا ہے جس کی وجہ سے ہر امریکی شہری کم از کم,مقروض ہو چکا ہے جس کی وجہ سے ہر امریکی شہری کم از کم,0.0,0.0
07842,کو نمودار ہونے والے کئی افراد سے شادی کا ڈرامہ,کو نمودار ہونے والے کئی افراد سے شادی کا ڈرامہ,0.0,0.0
03684,دم ماتھے پر ہاتھ مارتے ہوئے کہا۔,دم ماتھے پر ہاتھ مارتے ہوئے کہا۔,0.0,0.0
00460,میں کہا کہ عالمی سطح پر معیشت کی دگرگوں صورت حال کے,میں کہا کہ عالمی سطح پر معیشت کی دگرگوں صورت حال کے,0.0,0.0
05520,حفاظتی نقائص کا فائدہ اٹھا لے گا یا اپ کو ایک خاص,حفاظتی نقائص کا فائدہ اٹھا لے گا یا اپ کو ایک خاص,0.0,0.0
07271,چنانچہ ملک الموت علیہ السلام اس کو لے,چنانچہ ملک الموت علیہ السلام اس کو لے,0.0,0.0
07433,اللہ کے ذکر کا سب سے افضل ہونا ثابت ہوتا ہے,اللہ کے ذکر کا سب سے افضل ہونا ثابت ہوتا ہے,0.0,0.0
00282,نے اس گروہ کے بارے میں لکھنا شروع کیا اور پھر,نے اس گروہ کے بارے میں لکھنا شروع کیا اور پھر,0.0,0.0
01709,وژن پر ایک رپورٹر کو یہ کہتے ہوئے سنا کہ,وژن پر ایک رپورٹر کو یہ کہتے ہوئے سنا کہ,0.0,0.0
00026,کر کے بھارتی عوام کو مشتعل کرنے کی کوشش کی,کر کے بھارتی عوام کو مشتعل کرنے کی کوشش کی,0.0,0.0
04163,دیکھو نہ جو لوگوں کے دیوان نکلتے ہیں,دیکھو نہ جو لوگوں کے دیوان نکلتے ہیں,0.0,0.0
07211,ایسی نعمت کا زوال چاہنا حسد نہیں بلکہ یہ,ایسی نعمت کا زوال چاہنا حسد نہیں بلکہ یہ,0.0,0.0
06962,آرام کرنے دو۔ کیونکہ یہ دنیا کے غم اور,آرام کرنے دو۔ کیونکہ یہ دنیا کے غم اور,0.0,0.0
08768,میں یہ امر قابل ذکر ہے کہ ملائیشیا میں ہونے والے,میں یہ امر قابل ذکر ہے کہ ملائیشیا میں ہونے والے,0.0,0.0
03244,پہنچ رہے۔اکثر یہ بات علم میں آئی ہے کہ کسی,پہنچ رہے۔اکثر یہ بات علم میں آئی ہے کہ کسی,0.0,0.0
05217,فضا میں شامل ہوتا ہے تو فضا کی پاکیزگی کو حد,فضا میں شامل ہوتا ہے تو فضا کی پاکیزگی کو حد,0.0,0.0
01035,جا بھی نہیں سکتے۔ بارڈر چھوڑ کر یہ جہاں بھی,جا بھی نہیں سکتے۔ بارڈر چھوڑ کر یہ جہاں بھی,0.0,0.0
04568,نے ان کا فیصلہ بدلنے کی کافی کوشش کی لیکن انہیں اپنی بے,نے ان کا فیصلہ بدلنے کی کافی کوشش کی لیکن انہیں اپنی بے,0.0,0.0
09438,ضلعی انتظامیہ کی طرف رمضان المبارک میں افطار دسترخوانوں,ضلعی انتظامیہ کی طرف رمضان المبارک میں افطار دسترخوانوں,0.0,0.0
00219,ہوتا بلکہ ماہرین سے بھی مشورہ نہیں کیا جاتا۔ ایک ان,ہوتا بلکہ ماہرین سے بھی مشورہ نہیں کیا جاتا۔ ایک ان,0.0,0.0
08319,کر آگے بڑھنے اور کام کرنے کی ضرورت ہے، دونوں,کر آگے بڑھنے اور کام کرنے کی ضرورت ہے، دونوں,0.0,0.0
05106,سے کچھ اور ہی کہتا تھا۔ میری اماں جانتی ہے کہ میں,سے کچھ اور ہی کہتا تھا۔ میری اماں جانتی ہے کہ میں,0.0,0.0
07857,نے کہا ہے کہ سیاسی پناہ کے کم از کم,نے کہا ہے کہ سیاسی پناہ کے کم از کم,0.0,0.0
10203,ٹیکس کی مد میں جمع ہونے والی رقم سے کہیں,ٹیکس کی مد میں جمع ہونے والی رقم سے کہیں,0.0,0.0
09713,جائیداد کی خرید پرانکم ٹیکس کے سیکشن ٹرپل ون سے,جائیداد کی خرید پرانکم ٹیکس کے سیکشن ٹرپل ون سے,0.0,0.0
05950,یہ ان پر بے جا قسم کی پابندیاں ہوتی ہیں اور ان,یہ ان پر بے جا قسم کی پابندیاں ہوتی ہیں اور ان,0.0,0.0
09985,کرے گی۔ پاکستان پولٹری ایسوی ایشن رمضان بازار میں مرغی,کرے گی۔ پاکستان پولٹری ایسوی ایشن رمضان بازار میں مرغی,0.0,0.0
08674,محرومی دونوں بالذات مقصود ہے اس لئے حسد,محرومی دونوں بالذات مقصود ہے اس لئے حسد,0.0,0.0
06122,اس کا ترجمہ شائع ہو چکا ہے اور بڑے بڑے اہل,اس کا ترجمہ شائع ہو چکا ہے اور بڑے بڑے اہل,0.0,0.0
00157,میں چھپ جاتے تھے اور بہت کم ایسا ہوتا تھا کہ اس میں,میں چھپ جاتے تھے اور بہت کم ایسا ہوتا تھا کہ اس میں,0.0,0.0
01353,انگریزی میں حاصل کی۔ میں دنیا کے ہزاروں سائنس دانوں کے نام,انگریزی میں حاصل کی۔ میں دنیا کے ہزاروں سائنس دانوں کے نام,0.0,0.0
10286,کے ذریعے بارڈرز پر تجارت کو آسان بنایا اور اس سلسلہ میں,کے ذریعے بارڈرز پر تجارت کو آسان بنایا اور اس سلسلہ میں,0.0,0.0
03624,کو خود ہی بنا کر اس پر سیاہی کا لیپ کر دیا آخر اس,کو خود ہی بنا کر اس پر سیاہی کا لیپ کر دیا آخر اس,0.0,0.0
06832,داروں کے ذہن میں ٹیکسٹ کے ذریعے پیغام رسانی کا,داروں کے ذہن میں ٹیکسٹ کے ذریعے پیغام رسانی کا,0.0,0.0
05584,جڑے ہوئے ہیں، صرف پاکستان کی بات کی جائے تو,جڑے ہوئے ہیں، صرف پاکستان کی بات کی جائے تو,0.0,0.0
04073,سر شام بیٹھا تھا میں ایک روز,سر شام بیٹھا تھا میں ایک روز,0.0,0.0
05119,تھا۔ اس نے دھتورا کھایا ہوا تھا۔,تھا۔ اس نے دھتورا کھایا ہوا تھا۔,0.0,0.0
07607,کی احسان مندی تو ضروری ہے لیکن نعمت کو,کی احسان مندی تو ضروری ہے لیکن نعمت کو,0.0,0.0
07929,کروں گا سو وہ اس کے پاس گئے تو اسے اللہ عزوجل,کروں گا سو وہ اس کے پاس گئے تو اسے اللہ عزوجل,0.0,0.0
02513,کہ پاکستان کے لئے عالمی سطح پر بڑا سازگار ماحول بن,کہ پاکستان کے لئے عالمی سطح پر بڑا سازگار ماحول بن,0.0,0.0
05892,پیغام کسی کمپنی کے کوڈ سے آیا ہے یا پھر کسی,پیغام کسی کمپنی کے کوڈ سے آیا ہے یا پھر کسی,0.0,0.0
04428,دامان و داغ تیغ کو دھویا تو کیا ہوا,دامان و داغ تیغ کو دھویا تو کیا ہوا,0.0,0.0
02212,نے جو فہرست مجھے بھجوائی تھی کسی بھی نام کو تبدیل کئے,نے جو فہرست مجھے بھجوائی تھی کسی بھی نام کو تبدیل کئے,0.0,0.0
09695,اشیائے ضرورت کی قیمتوں میں اضافہ کر دیتے ہیں۔ توجہ طلب بات یہ ہے,اشیائے ضرورت کی قیمتوں میں اضافہ کر دیتے ہیں۔ توجہ طلب بات یہ ہے,0.0,0.0
02429,میں اسمبلی کے موقع پر تلاوت اور نعت کی اجازت بھی انہوں نے,میں اسمبلی کے موقع پر تلاوت اور نعت کی اجازت بھی انہوں نے,0.0,0.0
01841,سے بھاری نقصان ہوا ہے۔ انہوں نے بتایا کہ نہروں میں بھل صفائی,سے بھاری نقصان ہوا ہے۔ انہوں نے بتایا کہ نہروں میں بھل صفائی,0.0,0.0
03017,خصوصی شرکت کریں گے جب کہ شمالی علاقہ جات کے,خصوصی شرکت کریں گے جب کہ شمالی علاقہ جات کے,0.0,0.0
07858,کیلئے قائد تحریک الطاف حسین سے بھی ایک جعلی خط,کیلئے قائد تحریک الطاف حسین سے بھی ایک جعلی خط,0.0,0.0
10098,مطالبہ کرنے پر مجبور نہ ہونا پڑے گا۔ دنیا بھر میں,مطالبہ کرنے پر مجبور نہ ہونا پڑے گا۔ دنیا بھر میں,0.0,0.0
02329,پارٹی کے شریک چیئرمین آصف علی زرداری نے کہا ہے کہ صدر,پارٹی کے شریک چیئرمین آصف علی زرداری نے کہا ہے کہ صدر,0.0,0.0
04671,سکوں گا۔ آؤ ساقی شراب نوش کریں,سکوں گا۔ آؤ ساقی شراب نوش کریں,0.0,0.0
00459,کر دیا گیا۔ پاس کرنے والے خود بھی نشے کی حالت,کر دیا گیا۔ پاس کرنے والے خود بھی نشے کی حالت,0.0,0.0
08627,شرکت اقتدار کے مزے لوٹ رہے ہیں انہوں نے کہا,شرکت اقتدار کے مزے لوٹ رہے ہیں انہوں نے کہا,0.0,0.0
08436,حسد کی وجہ سے باوجود یہ کہ حق ان کے سامنے,حسد کی وجہ سے باوجود یہ کہ حق ان کے سامنے,0.0,0.0
05019,ایک کی ایک سے نہیں بنتی,ایک کی ایک سے نہیں بنتی,0.0,0.0
08723,کسی حد تک درست بھی ہے لیکن کبھی کسی نے,کسی حد تک درست بھی ہے لیکن کبھی کسی نے,0.0,0.0
07878,دیگر ایشوز جب تک حل نہیں ہوں گے ہم خود,دیگر ایشوز جب تک حل نہیں ہوں گے ہم خود,0.0,0.0
03670,رہ گئے زمین پر پڑی ہوئی شے ان کووں کے ایک مرے ہوئے,رہ گئے زمین پر پڑی ہوئی شے ان کووں کے ایک مرے ہوئے,0.0,0.0
06056,میں اس سال زیادہ گرمی پڑنے کے خدشات ظاہر کیے جار,میں اس سال زیادہ گرمی پڑنے کے خدشات ظاہر کیے جار,0.0,0.0
09993,کی آمدنی میں سے اخراجات کرنے کے بعد بچ جانے والی رقم کو,کی آمدنی میں سے اخراجات کرنے کے بعد بچ جانے والی رقم کو,0.0,0.0
01404,شکست اب بھی تبصروں اور تجزیوں کا موضوع ہے۔ ایک ارب پتی,شکست اب بھی تبصروں اور تجزیوں کا موضوع ہے۔ ایک ارب پتی,0.0,0.0
03035,زرداری نے کہا کہ میں مجبور ہوں مشرف کا ٹرائل نہیں,زرداری نے کہا کہ میں مجبور ہوں مشرف کا ٹرائل نہیں,0.0,0.0
05913,تک لانے کے لئے زیادہ مصنوعی ذرائع نقل وحمل استعمال نہیں کرنے,تک لانے کے لئے زیادہ مصنوعی ذرائع نقل وحمل استعمال نہیں کرنے,0.0,0.0
00379,ہمارے ایوان میں داخلے کے ساتھ ہی چیئرمین نے فرحت,ہمارے ایوان میں داخلے کے ساتھ ہی چیئرمین نے فرحت,0.0,0.0
09560,منصوبہ کی تکمیل کی جانب نہیں بڑھ سکا۔ ایران نے اپنے,منصوبہ کی تکمیل کی جانب نہیں بڑھ سکا۔ ایران نے اپنے,0.0,0.0
01308,کر میرا بھی حوصلہ بڑھ گیا ہے اور میں دوبارہ,کر میرا بھی حوصلہ بڑھ گیا ہے اور میں دوبارہ,0.0,0.0
05355,دینے کا بھی ایک ذریعہ بنا۔ کیوں کہ آغا وقار,دینے کا بھی ایک ذریعہ بنا۔ کیوں کہ آغا وقار,0.0,0.0
08884,نہیں پڑتا لیکن پاکستانی لوگ کرکٹ کے دیوانے ہیں اور اپنی,نہیں پڑتا لیکن پاکستانی لوگ کرکٹ کے دیوانے ہیں اور اپنی,0.0,0.0
01606,مکرر عرض ہے کہ دین اور سیاست' زندگی کے دو,مکرر عرض ہے کہ دین اور سیاست' زندگی کے دو,0.0,0.0
08206,کپڑے پہن لئے حقیقت میں تو عید اس کی ہے,کپڑے پہن لئے حقیقت میں تو عید اس کی ہے,0.0,0.0
04819,باتوں کا سامنا کرنا پڑتا ہے اور مزے کی,باتوں کا سامنا کرنا پڑتا ہے اور مزے کی,0.0,0.0
07530,اور اے بی کیٹگری شامل ہے۔ مذکورہ زمین جو ساحل,اور اے بی کیٹگری شامل ہے۔ مذکورہ زمین جو ساحل,0.0,0.0
10071,اور ملک کے مختلف شہروں کسان کی طرف سے کئے جانے والے احتجاج,اور ملک کے مختلف شہروں کسان کی طرف سے کئے جانے والے احتجاج,0.0,0.0
07235,آئیگا۔ اور یہ لوگ ایسا کرنے کو بہت بڑا,آئیگا۔ اور یہ لوگ ایسا کرنے کو بہت بڑا,0.0,0.0
02010,گا لیکن ضروری ہے کہ تمام سمندر پار پاکستانی و,گا لیکن ضروری ہے کہ تمام سمندر پار پاکستانی و,0.0,0.0
04045,تھی نگہ رخسار پر حیرت کے ساتھ,تھی نگہ رخسار پر حیرت کے ساتھ,0.0,0.0
07983,کرتے ہوئے انہوں نے کہا کہ اقتدار کے گھناؤنے کھیل,کرتے ہوئے انہوں نے کہا کہ اقتدار کے گھناؤنے کھیل,0.0,0.0
07947,کیخلاف دیے گئے متنازع بیان پر عوام میں شدید غم,کیخلاف دیے گئے متنازع بیان پر عوام میں شدید غم,0.0,0.0
06050,انہیں سطح کی تصاویر حاصل نہیں ہوئی تھیں۔,انہیں سطح کی تصاویر حاصل نہیں ہوئی تھیں۔,0.0,0.0
08882,ایک سٹہ باز سے ٹیپ شدہ گفتگو کی بنیاد پر,ایک سٹہ باز سے ٹیپ شدہ گفتگو کی بنیاد پر,0.0,0.0
09248,جائزہ اجلاسوں میں کامیابی کی وجہ سے بین الاقوامی سرمایہ کاروں,جائزہ اجلاسوں میں کامیابی کی وجہ سے بین الاقوامی سرمایہ کاروں,0.0,0.0
04356,سے حیرت کا بھی اظہار نہیں کیا تھا کہ فلمی دنیا میں رہ کر,سے حیرت کا بھی اظہار نہیں کیا تھا کہ فلمی دنیا میں رہ کر,0.0,0.0
09629,ہونے پائے۔ یہ بات انہوں نے گزشتہ روز رمضان بازار وحدت کالونی,ہونے پائے۔ یہ بات انہوں نے گزشتہ روز رمضان بازار وحدت کالونی,0.0,0.0
04178,اشاعت کا کام اس ادارے کے سپرد ہوا۔,اشاعت کا کام اس ادارے کے سپرد ہوا۔,0.0,0.0
08137,پاکستان کی فوجی کمان نے بیان دیا ہے کہ طالبان بچوں کو اغوا کر کے,پاکستان کی فوجی کمان نے بیان دیا ہے کہ طالبان بچوں کو اغوا کر کے,0.0,0.0
04317,اسیر کرکے مجھے لے چلی ہے قوم شوم,اسیر کرکے مجھے لے چلی ہے قوم شوم,0.0,0.0
03517,تیری فرقت کہ قیامت کی گھڑی تھی جیسے,تیری فرقت کہ قیامت کی گھڑی تھی جیسے,0.0,0.0
06880,اہتمام چلنے والے اداروں کی تعداد پچیس ہزار ہو چکی ہے,اہتمام چلنے والے اداروں کی تعداد پچیس ہزار ہو چکی ہے,0.0,0.0
01710,کیا اور جس طرح اپنے جوانوں اور افسروں کے حوصلے بڑھائے,کیا اور جس طرح اپنے جوانوں اور افسروں کے حوصلے بڑھائے,0.0,0.0
03349,نے کہا کہ وزیراعظم خود بھی سپیکر قومی اسمبلی رہے ہیں,نے کہا کہ وزیراعظم خود بھی سپیکر قومی اسمبلی رہے ہیں,0.0,0.0
01273,یا نہیں۔ ہو سکتا ہے انہیں اس کی خبر ہی نہ ہوئی,یا نہیں۔ ہو سکتا ہے انہیں اس کی خبر ہی نہ ہوئی,0.0,0.0
01163,(عقائد کے نام نہاد علم برداروں کی بے سروپا (اکثر سازش کی تھیوریاں,(عقائد کے نام نہاد علم برداروں کی بے سروپا (اکثر سازش کی تھیوریاں,0.0,0.0
07433,اللہ کے ذکر کا سب سے افضل ہونا ثابت ہوتا ہے,اللہ کے ذکر کا سب سے افضل ہونا ثابت ہوتا ہے,0.0,0.0
08015,مرتے ہی نہیں بلکہ وہ اس دنیا سے منتقل,مرتے ہی نہیں بلکہ وہ اس دنیا سے منتقل,0.0,0.0
10066,اور بہت سے کئی علاقے کے گلی کوچوں میں بکرے,اور بہت سے کئی علاقے کے گلی کوچوں میں بکرے,0.0,0.0
00592,تھی جسے میاں محمود علی قصوری نے ناکام کرا دیا۔ اسی,تھی جسے میاں محمود علی قصوری نے ناکام کرا دیا۔ اسی,0.0,0.0
03345,بجلی کا بھی شدید بحران ہے جس کے مزید بڑھنے کا,بجلی کا بھی شدید بحران ہے جس کے مزید بڑھنے کا,0.0,0.0
07364,چھوڑ کر انسانوں میں سے سرکش قوتوں کی,چھوڑ کر انسانوں میں سے سرکش قوتوں کی,0.0,0.0
04438,ابھی ایک برس کی نہیں ہوئی تھی اٹھا کر اپنے منہ میں,ابھی ایک برس کی نہیں ہوئی تھی اٹھا کر اپنے منہ میں,0.0,0.0
09211,کی سیاست شروع کر چکی ہے تو دوسری جانب حکومت نے بھی یہی,کی سیاست شروع کر چکی ہے تو دوسری جانب حکومت نے بھی یہی,0.0,0.0
06024,انسان کی بہتری کے لئے استعمال کیا جائے تو انسان کے لئے,انسان کی بہتری کے لئے استعمال کیا جائے تو انسان کے لئے,0.0,0.0
02926,بحث سمیت تمام معمول کی کارروائیوں کو خصوصی اجلاس کے دوران,بحث سمیت تمام معمول کی کارروائیوں کو خصوصی اجلاس کے دوران,0.0,0.0
04240,تن بدن میں ایسے اک آشوب ہے,تن بدن میں ایسے اک آشوب ہے,0.0,0.0
04770,میں جو کمپنی کے ولن نے اپنے میک اپ کے لیے,میں جو کمپنی کے ولن نے اپنے میک اپ کے لیے,0.0,0.0
04090,باتوں پہ اس کے رونا آوے,باتوں پہ اس کے رونا آوے,0.0,0.0
00152,نسل اسی سبب فریفتہ ہے' کرپشن کے بڑھتے ہوئے سیلاب,نسل اسی سبب فریفتہ ہے' کرپشن کے بڑھتے ہوئے سیلاب,0.0,0.0
07933,ہونگے اور نہ اسکی جوانی کبھی زائل ہوگی۔,ہونگے اور نہ اسکی جوانی کبھی زائل ہوگی۔,0.0,0.0
03696,جمی تھی جیسے گاڑھا خون اور وہ بھی جگہ جگہ سے,جمی تھی جیسے گاڑھا خون اور وہ بھی جگہ جگہ سے,0.0,0.0
07900,ہے کہ اس مبینہ خط میں ایم کیو ایم کے,ہے کہ اس مبینہ خط میں ایم کیو ایم کے,0.0,0.0
08411,گا جبکہ کسی پر رحم کرنے میں کسی دوسرے,گا جبکہ کسی پر رحم کرنے میں کسی دوسرے,0.0,0.0
06091,بھی محب وطن یہ ہرگز نہیں چاہے گا کہ ملک کی سالمیت پر کوئی,بھی محب وطن یہ ہرگز نہیں چاہے گا کہ ملک کی سالمیت پر کوئی,0.0,0.0
01322,افغانستان نے اپنی پناہ میں رکھا ہوا ہے اسی کے دہشت گردوں,افغانستان نے اپنی پناہ میں رکھا ہوا ہے اسی کے دہشت گردوں,0.0,0.0
05090,کہ آنکھ اس کی اک پل پڑے تو مرے,کہ آنکھ اس کی اک پل پڑے تو مرے,0.0,0.0
05947,اگر بھارت پر ایک نظر ڈالی جائے تو وہاں متبادل طریقہ ہائے علاج کو ترویج,اگر بھارت پر ایک نظر ڈالی جائے تو وہاں متبادل طریقہ ہائے علاج کو ترویج,0.0,0.0
08605,ابن ماجہ کی ایک روایت میں ہے کہ جب کافر,ابن ماجہ کی ایک روایت میں ہے کہ جب کافر,0.0,0.0
10002,مارکیٹ کی نسبت خصوصی رعایتی نرخوں پر فراہمی کا انتظام کیا گیا ہے۔,مارکیٹ کی نسبت خصوصی رعایتی نرخوں پر فراہمی کا انتظام کیا گیا ہے۔,0.0,0.0
09178,کے ذخائر کے لحاظ سے ہم سے کئی زیادہ آگے,کے ذخائر کے لحاظ سے ہم سے کئی زیادہ آگے,0.0,0.0
08669,تعلیم دیتے ہیں۔ نیز ان لوگوں کو بھی شمار کیا,تعلیم دیتے ہیں۔ نیز ان لوگوں کو بھی شمار کیا,0.0,0.0
05493,سے متعلق ہے اور اسکے بارے میں تحقیق کرکے کسی منطقی نتیجے پر,سے متعلق ہے اور اسکے بارے میں تحقیق کرکے کسی منطقی نتیجے پر,0.0,0.0
07736,کو جو کہ سیالکوٹ کی ایک عدالت میں ملازم تھا,کو جو کہ سیالکوٹ کی ایک عدالت میں ملازم تھا,0.0,0.0
05251,کے لیے درج ذیل اقدامات کی ضرورت پرزور دیتے ہیں جس قدر زیادہ ممکن,کے لیے درج ذیل اقدامات کی ضرورت پرزور دیتے ہیں جس قدر زیادہ ممکن,0.0,0.0
02349,دیگر نے بھی خطاب کیا۔ جماعت علی شاہ نے کہا,دیگر نے بھی خطاب کیا۔ جماعت علی شاہ نے کہا,0.0,0.0
03039,کے مطابق کام کیا۔ متحدہ اپوزیشن کو بھی سلام پیش کرتا ہوں جس,کے مطابق کام کیا۔ متحدہ اپوزیشن کو بھی سلام پیش کرتا ہوں جس,0.0,0.0
09979,گردی اور پیچیدہ کاروباری صورتحال کے باعث اشیاء کی پیداواری لاگت,گردی اور پیچیدہ کاروباری صورتحال کے باعث اشیاء کی پیداواری لاگت,0.0,0.0
06621,اڈوں پر ائیرٹریفک کنٹرولر کے اعزاز میں تقریبات منعقد کی,اڈوں پر ائیرٹریفک کنٹرولر کے اعزاز میں تقریبات منعقد کی,0.0,0.0
01465,میں خیالات کا ایک جنگل میں نے اگا لیا ہے۔ اب,میں خیالات کا ایک جنگل میں نے اگا لیا ہے۔ اب,0.0,0.0
10308,کہ صرف ایک یونیورسٹی کے طالب علموں کے علم اور قابلیت کی صلاحیتوں,کہ صرف ایک یونیورسٹی کے طالب علموں کے علم اور قابلیت کی صلاحیتوں,0.0,0.0
01389,کے باعث ایران کے خلاف کوئی فیصلہ کن اقدام نہیں کرسکتا,کے باعث ایران کے خلاف کوئی فیصلہ کن اقدام نہیں کرسکتا,0.0,0.0
05240,نام ہیں آپ اسے دوسرے لفظوں میں اس طرح سے,نام ہیں آپ اسے دوسرے لفظوں میں اس طرح سے,0.0,0.0
04176,اس دنیا کے کچھ ٹکڑوں میں,اس دنیا کے کچھ ٹکڑوں میں,0.0,0.0
02370,مسئلے کا حل نہیں ہے نام نہاد دہشت گردی کی جنگ کو,مسئلے کا حل نہیں ہے نام نہاد دہشت گردی کی جنگ کو,0.0,0.0
05046,تو دوست کا طالب ہے دشمن سے جدا ہو جا,تو دوست کا طالب ہے دشمن سے جدا ہو جا,0.0,0.0
01466,کرپشن کے سلسلے ایک اخباری اطلاع کے مطابق ریجنل ماسٹر,کرپشن کے سلسلے ایک اخباری اطلاع کے مطابق ریجنل ماسٹر,0.0,0.0
07925,مین سپلائی لائن گزرتی ہے جو گزشتہ سیلاب میں دریا,مین سپلائی لائن گزرتی ہے جو گزشتہ سیلاب میں دریا,0.0,0.0
09556,دیکھنا یہ ہے کہ شہباز شریف اپنے مقاصد میں کس حد,دیکھنا یہ ہے کہ شہباز شریف اپنے مقاصد میں کس حد,0.0,0.0
06755,عمل بھی شروع ہو جائے گا۔ کسی بھی ملک کی زبان اس,عمل بھی شروع ہو جائے گا۔ کسی بھی ملک کی زبان اس,0.0,0.0
03981,یہاں وہ اپنے دوستوں کے ساتھ ہر روز شام کو,یہاں وہ اپنے دوستوں کے ساتھ ہر روز شام کو,0.0,0.0
03710,نے اپنے بیٹے کو معاف کرانے کی بہت کوشش کی,نے اپنے بیٹے کو معاف کرانے کی بہت کوشش کی,0.0,0.0
06254,مسائل کو اداروں اور حکمرانوں تک پہنچائے۔ آج افسوس سے کہنا,مسائل کو اداروں اور حکمرانوں تک پہنچائے۔ آج افسوس سے کہنا,0.0,0.0
