ImageID,Label,Notes,CER,GroundTruth,Prediction,ImagePath,Timestamp,Reviewer
PHTI-AW-F-0166-12,Wrong transcription,,0.6666666666666666,چې د زلفو ګډوډه ترتيب مې خوښ دےچې د زلفو ګډوډه ترتيب مې خوښ دےچې د زلفو ګډوډه ترتيب مې خوښ دے,چې د زلفو ګډوډه ترتيب مې خوښ دے,../data/phti_valid_prepared/train/PHTI-AW-F-0166-12.png,2025-12-25T15:30:40,Sana
PHTI-AW-F-0181-1,Orientation error,,0.6551724137931034,دې کلي کښې څۀ چل دے لوګے خېژي,د ې ک  ک ه   ي,../data/phti_valid_prepared/train/PHTI-AW-F-0181-1.png,2025-12-25T15:31:08,Sana
PHTI-SP-M-0092-15,Wrong transcription,,0.6538461538461539,د زړۀ په وينو دې نغمې ليکم,ستا متي مستې ترانې ليکم,../data/phti_valid_prepared/train/PHTI-SP-M-0092-15.png,2025-12-25T15:31:19,Sana
PHTI-FT-M-0185-12,Wrong transcription,,0.6538461538461539,سم کړے دے٣٧ “سم کړے دے٣٧ “,سم کړے دے١‘‘‘,../data/phti_valid_prepared/train/PHTI-FT-M-0185-12.png,2025-12-25T15:31:42,Sana
PHTI-JT-F-0918-1,Wrong transcription,,0.65,د نظر په آئينه   کښې,د نفريبه ننداره ده,../data/phti_valid_prepared/train/PHTI-JT-F-0918-1.png,2025-12-25T15:32:07,Sana
PHTI-AF-F-0036-20,Wrong transcription,,0.6470588235294118,تا به ورته ويلی وای چی سړی يم . په,تا به ورته وړیل چه تا به ورته ویلی وای چی سړی یم. په,../data/phti_valid_prepared/train/PHTI-AF-F-0036-20.png,2025-12-25T15:32:32,Sana
PHTI-DD-M-0012-9,Wrong transcription,,0.6363636363636364,ملو خان د واده چار زما په زړه کړه,زه په لور د صدر مور ئے راواده کړه,../data/phti_valid_prepared/train/PHTI-DD-M-0012-9.png,2025-12-25T15:32:39,Sana
PHTI-FT-M-0632-8,Wrong transcription,,0.6329113924050633,سيمينارونه ، مباحثې او مذاکرې راجوړې کړي ديسيمينارونه ، مباحثې او مذاکرې راجوړې,سمنيارونه مياحثې او مذا کرې راجوړوي,../data/phti_valid_prepared/train/PHTI-FT-M-0632-8.png,2025-12-25T15:33:16,Sana
PHTI-SI-F-0257-10,Wrong transcription,,0.625,خو د اوښانو د غل سترې غلا تهخو د اوښانو د غل سترې غلا ته,خو دادشهنو د غل سره علامانه,../data/phti_valid_prepared/train/PHTI-SI-F-0257-10.png,2025-12-25T15:33:20,Sana
PHTI-AZ-M-0030-7,Wrong transcription,,0.6153846153846154,ډز چې د امن په کونتره کېږي,د امن خو قاله شګره کېري,../data/phti_valid_prepared/train/PHTI-AZ-M-0030-7.png,2025-12-25T15:33:37,Sana
PHTI-AF-F-0042-18,Wrong transcription,,0.6071428571428571,د ږیری سره ټکرد ږیری سره ټکر,ږږیرۍ سره ټکر:,../data/phti_valid_prepared/train/PHTI-AF-F-0042-18.png,2025-12-25T15:34:21,Sana
PHTI-D4-M-0011-18,Wrong transcription,,0.603448275862069,چې د دۀ په دور هند لکه جنت وۀچې د دۀ په دور هند لکه جنت وۀ,چې زدۀ په هند لکه جنت وۀ,../data/phti_valid_prepared/train/PHTI-D4-M-0011-18.png,2025-12-25T15:34:30,Sana
PHTI-SP-M-0051-18,Wrong transcription,,0.6,الله دې دغه شان  آباد لره  زما وطنه,الله دې معنون يمه په خدائے ته ې ليلي وطنه,../data/phti_valid_prepared/train/PHTI-SP-M-0051-18.png,2025-12-25T15:35:03,Sana
PHTI-JT-F-0292-18,Wrong transcription,,0.6,ضرورت ؤ، خو متاسفانه داسېضرورت ؤ، خو متاسفانه داسې,ضرورت ؤ خو متاسق داسې,../data/phti_valid_prepared/train/PHTI-JT-F-0292-18.png,2025-12-25T15:35:15,Sana
PHTI-AW-F-0127-3,Wrong transcription,,0.5975609756097561,چې د خېبر په سر ښکاره شمه سور اور ته ګورمچې د خېبر په سر ښکاره شمه سور اور ته ګورم,چې د خېرېه ښاره شمه نور اورته ګورم,../data/phti_valid_prepared/train/PHTI-AW-F-0127-3.png,2025-12-25T15:35:36,Sana
PHTI-RS-M-0086-6,Wrong transcription,,0.59375,دَ رقيب خوله دَ برغولي نه ده وتي,دَ رقيب باندې به واواري رانجه خورم,../data/phti_valid_prepared/train/PHTI-RS-M-0086-6.png,2025-12-25T15:35:54,Sana
PHTI-JT-F-0423-4,Wrong transcription,,0.5897435897435898,د مطرب د رباب ټنګ ئېد فطرت خوږه نغمه ئې,د ؤطرت خوږه نغمه ي,../data/phti_valid_prepared/train/PHTI-JT-F-0423-4.png,2025-12-25T15:36:10,Sana
PHTI-SI-F-0099-7,Wrong transcription,,0.5892857142857143,دلته دېره دي د تهذيب د اثاثودلته دېره دي د تهذيب د اثاثو,دلته ډېره دې تهايب د اشاثو,../data/phti_valid_prepared/train/PHTI-SI-F-0099-7.png,2025-12-25T15:36:14,Sana
PHTI-PT-M-0003-4,Wrong transcription,,0.5833333333333334,‏زمہ جانان مجلس د چہ سره کوینه‏زمہ جانان مجلس د چہ سره کوینه,زما جانان معلس دَ چې سره کویينه,../data/phti_valid_prepared/train/PHTI-PT-M-0003-4.png,2025-12-25T15:36:52,Sana
PHTI-MP-M-0062-9,Segmentation error,,0.5806451612903226,په ديواله ئې د کمڅو سېوري دی د مينې خوند دې پرې بې خونده نه شي,په مديو اله ئې د کپو سې کې ي دې ن,../data/phti_valid_prepared/train/PHTI-MP-M-0062-9.png,2025-12-25T15:36:56,Sana
PHTI-PT-M-0032-2,Wrong transcription,,0.5789473684210527,له دې واړه مذهبيانوله دې واړه مذهبيانو,له دے واړو مذهسبانو,../data/phti_valid_prepared/train/PHTI-PT-M-0032-2.png,2025-12-25T15:37:02,Sana
PHTI-DM-F-0045-12,Wrong transcription,,0.5789473684210527,د سرکارِ دو عالم وےد سرکارِ دو عالم وے,دسرکار دوع کم وے,../data/phti_valid_prepared/train/PHTI-DM-F-0045-12.png,2025-12-25T15:37:09,Sana
PHTI-JT-F-0899-14,Wrong transcription,,0.578125,لكه چې وړاندې ذكر شوے دے چې پښتولكه چې وړاندې ذكر شوے دے چې پښتو,لکه چې وړاندۍ ذکر شوې دے ـ چې سيو,../data/phti_valid_prepared/train/PHTI-JT-F-0899-14.png,2025-12-25T15:37:18,Sana
PHTI-KT-M-0257-4,Wrong transcription,,0.5714285714285714,په وطن کښې زما  داسې  جونه  هم  شتهپه وطن کښې زما  داسې  جونه  هم  شته,په وحش کښې زما داسې جونه هم شته,../data/phti_valid_prepared/train/PHTI-KT-M-0257-4.png,2025-12-25T15:37:33,Sana
PHTI-RS-M-0088-16,Wrong transcription,,0.5714285714285714,دَدے حاجي صېب مصلې چې په هوا الووځيدَدے حاجي صېب مصلې چې په هوا الووځي,ددے حاجيي صېب صصيې چې په هوا کووځې,../data/phti_valid_prepared/train/PHTI-RS-M-0088-16.png,2025-12-25T15:37:58,Sana
PHTI-ST-M-0208-15,Wrong transcription,,0.5689655172413793,هندوان دَ سېلمې شو مردار پکښېهندوان دَ سېلمې شو مردار پکښې,هندوان دَ سيلمې شومې دارپښي,../data/phti_valid_prepared/train/PHTI-ST-M-0208-15.png,2025-12-25T15:38:01,Sana
PHTI-HN-M-0012-17,Wrong transcription,,0.5689655172413793,د بزرګۍ ګېسي دې واورم وخاندمهد بزرګۍ ګېسي دې واورم وخاندمه,د يزوګۍ ګرسي دې واودم وخانهمه,../data/phti_valid_prepared/train/PHTI-HN-M-0012-17.png,2025-12-25T15:38:05,Sana
PHTI-AW-F-0125-5,Wrong transcription,,0.5666666666666667,ستا زرين انځور زما نه څۀ غواړيستا زرين انځور زما نه څۀ غواړي,سازريګ انځوا زمانه څۀ غواړي,../data/phti_valid_prepared/train/PHTI-AW-F-0125-5.png,2025-12-25T15:39:07,Sana
PHTI-FT-M-0596-7,Wrong transcription,,0.5652173913043478,پرې شروع کړے ـ په دې کښې ’’تور پټکے ‘‘ کوم چې٣٦پرې شروع کړے ـ په دې کښې ’’تور پټکے ‘‘ کوم چې,"پرې شروع کړے ـ په دې کښې ""تور پټے‘ کوم چې",../data/phti_valid_prepared/train/PHTI-FT-M-0596-7.png,2025-12-25T15:39:16,Sana
PHTI-PT-M-0054-5,Wrong transcription,,0.5648148148148148,اور لګېدو له کبله لږترلږه ۵۲ کسان مړه او ۳۰ ټپي شوي دياور لګېدو له کبله لږترلږه ۵۲ کسان مړه او ۳۰ ټپي شوي دي,اورلګېدو له کبله لږ تر لږ ده کسان مړه او  ټپې شوې دي,../data/phti_valid_prepared/train/PHTI-PT-M-0054-5.png,2025-12-25T15:39:18,Sana
PHTI-JB-F-0276-8,Wrong transcription,,0.5645161290322581,"يار مې د ګلولو کوى ګوتې رېبينه""يار مې د ګلولو کوى ګوتې رېبينه""",يارې د ګلونولوکوي ګوتې ريبينه,../data/phti_valid_prepared/train/PHTI-JB-F-0276-8.png,2025-12-25T15:39:25,Sana
PHTI-PT-M-0003-2,Wrong transcription,,0.5625,سبه به واېۍ چې مه خوب لېدلې وونهسبه به واېۍ چې مه خوب لېدلې وونه,سبه به وائي چې مۀ خوب ليدلې وونه,../data/phti_valid_prepared/train/PHTI-PT-M-0003-2.png,2025-12-25T15:39:29,Sana
PHTI-SI-F-0050-10,Wrong transcription,,0.5625,د ځنو لګېدلي وي لرګي په دېوالونود ځنو لګېدلي وي لرګي په دېوالونو,د ځنونګيدلې وي لرګې په ديوالونو,../data/phti_valid_prepared/train/PHTI-SI-F-0050-10.png,2025-12-25T15:40:32,Sana
PHTI-JT-F-0102-10,Wrong transcription,,0.5588235294117647,"(تیرہ) جلدیں شائع ہو چکی ہیں"" (۱۷)(تیرہ) جلدیں شائع ہو چکی ہیں"" (۱۷)","رتیره) جلدیں شائع ہو چکی ہیںں""((١٦)",../data/phti_valid_prepared/train/PHTI-JT-F-0102-10.png,2025-12-25T15:40:45,Sana
PHTI-SI-F-0273-6,Wrong transcription,,0.5588235294117647,بل خوا خبره د ملا ده زه به څنګهبل خوا خبره د ملا ده زه به څنګه ښه شم,بل خواهبره د ملا ده نه په څنګه ښ,../data/phti_valid_prepared/train/PHTI-SI-F-0273-6.png,2025-12-25T15:40:48,Sana
PHTI-RS-M-0027-12,Wrong transcription,,0.5588235294117647,دَ کلې بې ترتيبه رڼاګانو ته نۀ رسيدَ کلې بې ترتيبه رڼاګانو ته نۀ رسي,د کلمي ئې ترتيبه رڼاګانو ته نه رسيه,../data/phti_valid_prepared/train/PHTI-RS-M-0027-12.png,2025-12-25T15:40:52,Sana
PHTI-D3-M-0002-19,Wrong transcription,,0.5576923076923077,کيتهلي په ذريعه رسېدلي وو.کيتهلي په ذريعه رسېدلي وو.,کيهلي په ذريعه رسيدلې وو,../data/phti_valid_prepared/train/PHTI-D3-M-0002-19.png,2025-12-25T15:41:15,Sana
PHTI-SI-F-0273-7,Wrong transcription,,0.5555555555555556,پټ په پټه,پکيه يمه,../data/phti_valid_prepared/train/PHTI-SI-F-0273-7.png,2025-12-25T15:41:35,Sana
PHTI-SI-F-0195-6,Wrong transcription,,0.5540540540540541,مستې به د ګوتو تاوهل ائين ته ناسته وهمستې به د ګوتو تاوهل ائين ته ناسته وه,مستۍ په ده ګوتو تاوهي آئن ته ناسته وه,../data/phti_valid_prepared/train/PHTI-SI-F-0195-6.png,2025-12-25T15:41:39,Sana
PHTI-PT-M-0054-4,Wrong transcription,,0.5535714285714286,بنګله دیش کې د بېړنیو خدماتو اداره وايي یوه کارخانه کې دبنګله دیش کې د بېړنیو خدماتو اداره وايي یوه کارخانه کې د,بنګله وېش کښې دَ بېړينو خدماتو اداره وائي يوه کار خا نه کې د,../data/phti_valid_prepared/train/PHTI-PT-M-0054-4.png,2025-12-25T15:41:44,Sana
PHTI-SI-F-0209-9,Wrong transcription,,0.5535714285714286,بې وسو راپسې لام کوؤ دريابهؔبې وسو راپسې لام کوؤ دريابهؔ,بې وسو اپيسې لام کودريابهه,../data/phti_valid_prepared/train/PHTI-SI-F-0209-9.png,2025-12-25T15:42:07,Sana
PHTI-SI-F-0206-10,Wrong transcription,,0.5535714285714286,په کر اؤ کار کښې دې وژلې يمهپه کر اؤ کار کښې دې وژلې يمه,په کراوبهار کښې دې وړلې يمه,../data/phti_valid_prepared/train/PHTI-SI-F-0206-10.png,2025-12-25T15:42:09,Sana
PHTI-A1-F-0107-13,Wrong transcription,,0.5526315789473685,پۀ خداے کۀ هغه حسن دې زما پۀ شان محسوسپۀ خداے کۀ هغه حسن دې زما پۀ شان محسوس,په خدائے که هغه حسن دې زما په شان محيوس,../data/phti_valid_prepared/train/PHTI-A1-F-0107-13.png,2025-12-25T15:42:11,Sana
PHTI-SI-F-0121-6,Wrong transcription,,0.5517241379310345,ګوره پرېږدې چې مې سبا په لارهګوره پرېږدې چې مې سبا په لاره,ګوره پرېږدي چې مې سبايه لاره,../data/phti_valid_prepared/train/PHTI-SI-F-0121-6.png,2025-12-25T15:42:27,Sana
PHTI-SI-F-0192-6,Wrong transcription,,0.5512820512820513,جانانه که فطرت مې په رنګونو کښې رانغاړيجانانه که فطرت مې په رنګونو کښې رانغاړي,جانانه که فطرت مې رنګونو کې رانغاړي,../data/phti_valid_prepared/train/PHTI-SI-F-0192-6.png,2025-12-25T15:42:32,Sana
PHTI-MP-M-0035-2,Wrong transcription,,0.55,يو ستم د اورنګزيب بله پيري شوهيو ستم د اورنګزيب بله پيري شوه,يوستم داورنګ زيب بله پېرې شوه,../data/phti_valid_prepared/train/PHTI-MP-M-0035-2.png,2025-12-25T15:42:41,Sana
PHTI-SI-F-0005-11,Wrong transcription,,0.55,رحمت شاه سائيل وائي.رحمت شاه سائيل وائي.,رحمت شاه سانيل وائي,../data/phti_valid_prepared/train/PHTI-SI-F-0005-11.png,2025-12-25T15:42:45,Sana
PHTI-SP-M-0031-17,Wrong transcription,,0.5483870967741935,لوړ همت، لوړ مرام بريالے بريالےلوړ همت، لوړ مرام بريالے بريالے,لوړ همت لوړ مرام برياے برياے,../data/phti_valid_prepared/train/PHTI-SP-M-0031-17.png,2025-12-25T15:42:51,Sana
PHTI-D4-M-0052-2,Wrong transcription,,0.5476190476190477,دے د دوو کونو سراج دےدے د دوو کونو سراج دے,دے دوو کونو سراج دے,../data/phti_valid_prepared/train/PHTI-D4-M-0052-2.png,2025-12-25T15:42:54,Sana
PHTI-SI-F-0090-10,Wrong transcription,,0.5454545454545454,نور څه نشته,نور څه شته يادو,../data/phti_valid_prepared/train/PHTI-SI-F-0090-10.png,2025-12-25T15:43:10,Sana
PHTI-SP-M-0031-10,Wrong transcription,,0.5454545454545454,د ښائېستونو د رنګونو د سپرلو وطنه,د ګلالو وطنه د ننګيالو وطنه,../data/phti_valid_prepared/train/PHTI-SP-M-0031-10.png,2025-12-25T15:43:28,Sana
PHTI-PT-M-0054-9,Wrong transcription,,0.5454545454545454,پلاستیک او کیمیاوي توکو د زېرمه کېدو له کبلهپلاستیک او کیمیاوي توکو د زېرمه کېدو له کبله,پلاستيک او کېمياوي توکو د زيرمه کېدو له کېده,../data/phti_valid_prepared/train/PHTI-PT-M-0054-9.png,2025-12-25T15:43:31,Sana
PHTI-D5-F-0075-15,Wrong transcription,,0.5441176470588235,کور ئې  خور لکه د قيس او د وامق شيکور ئې  خور لکه د قيس او د وامق شي,کويې خور لکه د قيس او د اوامق شي,../data/phti_valid_prepared/train/PHTI-D5-F-0075-15.png,2025-12-25T15:43:42,Sana
PHTI-PT-M-0054-8,Wrong transcription,,0.5434782608695652,خبري اژانس ته ویلي دا اور د کارخانې ودانۍ کې دخبري اژانس ته ویلي دا اور د کارخانې ودانۍ کې د,خبرې اژانس ته ويلي دا اور د کارخاني ودائي کښې د,../data/phti_valid_prepared/train/PHTI-PT-M-0054-8.png,2025-12-25T15:43:45,Sana
PHTI-PT-M-0054-7,Wrong transcription,,0.5434782608695652,په یوه تولیدي فابریکه کې شوې ده. چارواکو اې پيپه یوه تولیدي فابریکه کې شوې ده. چارواکو اې پي,په يوه توليدي فابريکه کې شوې ده چا ر واکو اي يي,../data/phti_valid_prepared/train/PHTI-PT-M-0054-7.png,2025-12-25T15:43:52,Sana
PHTI-PG-M-0001-13,Wrong transcription,,0.5416666666666666,ځکه د ځان نه بې درکه لګيځکه د ځان نه بې درکه لګي,ځکه د خان نه بې درګه ني,../data/phti_valid_prepared/train/PHTI-PG-M-0001-13.png,2025-12-25T15:43:54,Sana
PHTI-SI-F-0207-5,Wrong transcription,,0.5416666666666666,چې زما د بربادۍ متمني دےچې زما د بربادۍ متمني دے,چې زما د پربادي متمينې دے,../data/phti_valid_prepared/train/PHTI-SI-F-0207-5.png,2025-12-25T15:43:59,Sana
PHTI-SI-F-0045-11,Wrong transcription,,0.54,ورېږي هره شپه ئې مړدکي پهورېږي هره شپه ئې مړدکي په,وريږي هره شپه ئې مروکي په,../data/phti_valid_prepared/train/PHTI-SI-F-0045-11.png,2025-12-25T15:44:26,Sana
PHTI-JT-F-0075-4,Wrong transcription,,0.5384615384615384,علی خان ته وړاندې كړو نو هغه هم ډېر خوښ,علی خان ته وړاندې كړو نو هغه هم دي خوښ كړو نو هغه هم ډېر خوښ,../data/phti_valid_prepared/train/PHTI-JT-F-0075-4.png,2025-12-25T15:44:40,Sana
PHTI-KT-M-0231-12,Wrong transcription,,0.5384615384615384,قافلو سره کول غواړي ۔ ډاکټر يار محمد مغموم چې د پښتوقافلو سره کول غواړي ۔ ډاکټر يار محمد مغموم چې د پښتو,قافلو سره کول غواړي ډاکټريار محمد معموم چې د پښتو,../data/phti_valid_prepared/train/PHTI-KT-M-0231-12.png,2025-12-25T15:44:54,Sana
PHTI-SI-F-0055-8,Wrong transcription,,0.5384615384615384,ملان ګورې د مينې د قيصو په حق کښې نۀ دي,ملان خو د عرت د خورولو ميرنې دي,../data/phti_valid_prepared/train/PHTI-SI-F-0055-8.png,2025-12-25T15:45:07,Sana
PHTI-SI-F-0129-6,Wrong transcription,,0.5370370370370371,چې اقتدا ئې په ملا پسې پنځهچې اقتدا ئې په ملا پسې پنځه,چې اقتدائۍ په ملا پسې پنځه,../data/phti_valid_prepared/train/PHTI-SI-F-0129-6.png,2025-12-25T15:45:12,Sana
PHTI-RS-M-0091-17,Wrong transcription,,0.5370370370370371,ځانته دې سيورے څه خبرې کړلېځانته دې سيورے څه خبرې کړلې,ځانته دے سپورے څه خبرې کړې,../data/phti_valid_prepared/train/PHTI-RS-M-0091-17.png,2025-12-25T15:45:15,Sana
PHTI-ST-M-0072-5,Wrong transcription,,0.5363636363636364,او قافيه شروع کيږي، دَ پټۍ نوم ورکړے دے ـ  په دې کښې هماو قافيه شروع کيږي، دَ پټۍ نوم ورکړے دے ـ  په دې کښې هم,او قافيه شروع کيږي دَ پټۍ نوم ورکړے دے ـ په وې نې هم,../data/phti_valid_prepared/train/PHTI-ST-M-0072-5.png,2025-12-25T15:45:24,Sana
PHTI-FT-M-0060-5,Wrong transcription,,0.5362318840579711,وړومبي سربراه سره زما دې رابطې زۀ پهوړومبي سربراه سره زما دې رابطې زۀ,وړومبي سربراه سره زما دې رابطلې نۀ,../data/phti_valid_prepared/train/PHTI-FT-M-0060-5.png,2025-12-25T15:45:33,Sana
PHTI-AF-F-0017-15,Wrong transcription,,0.5357142857142857,ويښه ناسته وه.ويښه ناسته وه.,وينه ناسته وه,../data/phti_valid_prepared/train/PHTI-AF-F-0017-15.png,2025-12-25T15:45:39,Sana
PHTI-SI-F-0233-7,Wrong transcription,,0.5357142857142857,الهام مې درله راؤړو اؤ وجدان مې درله راؤړوالهام مې درله راؤړو اؤ وجدان مې درله راؤړو,الهام مې درله راوړ و و جدان مې دله راؤړو,../data/phti_valid_prepared/train/PHTI-SI-F-0233-7.png,2025-12-25T15:46:20,Sana
PHTI-AW-F-0141-12,Wrong transcription,,0.5357142857142857,د دومره حُسن سره دومره مينه؟د دومره حُسن سره دومره مينه؟,د دومره حسن سره دومره مينه,../data/phti_valid_prepared/train/PHTI-AW-F-0141-12.png,2025-12-25T15:46:22,Sana
PHTI-FT-M-0188-12,Wrong transcription,,0.5348837209302325,جذبات نګارۍ سره مخ کړو ـ حسن ، عشق او رومانجذبات نګارۍ سره مخ کړو ـ حسن ، عشق او رومان,جذبات لګارۍ سره مخ کړو. حسن ، عشق ار رومان,../data/phti_valid_prepared/train/PHTI-FT-M-0188-12.png,2025-12-25T15:46:31,Sana
PHTI-SI-F-0149-8,Wrong transcription,,0.5344827586206896,حالات اؤ واقعات د پښتنو په حقحالات اؤ واقعات د پښتنو په حق,حلات اؤ واقعات دا پښتو په حقق,../data/phti_valid_prepared/train/PHTI-SI-F-0149-8.png,2025-12-25T15:46:35,Sana
PHTI-SI-F-0151-3,Wrong transcription,,0.5344827586206896,سړيه ګونګټان خو د سپرلو په حقسړيه ګونګټان خو د سپرلو په حق,سړيه ګونګټان ده سپرلو په حق,../data/phti_valid_prepared/train/PHTI-SI-F-0151-3.png,2025-12-25T15:46:37,Sana
PHTI-PT-M-0003-3,Wrong transcription,,0.5344827586206896,سپینې سپوږمۍ حال یه راته وایهسپینې سپوږمۍ حال یه راته وایه,سپينې سپوږمۍ حال په راته وايه,../data/phti_valid_prepared/train/PHTI-PT-M-0003-3.png,2025-12-25T15:46:42,Sana
PHTI-AZ-M-0037-19,Wrong transcription,,0.5344827586206896,راغله سينګار له آيئنې ته حورهراغله سينګار له آيئنې ته حوره,راغله سينګار له مائينې ته خوره,../data/phti_valid_prepared/train/PHTI-AZ-M-0037-19.png,2025-12-25T15:46:44,Sana
PHTI-ST-M-0075-8,Wrong transcription,,0.5338983050847458,دې غمونو دَ خوشحال بابا په زړۀ يو طوفان راوستو، بابا دَ خپلدې غمونو دَ خوشحال بابا په زړۀ يو طوفان راوستو، بابا دَ خپل,دې معمو نو دَ موشۍ ل بابا په زړۀ يو طوخان راومستو، بابا دَ خپل,../data/phti_valid_prepared/train/PHTI-ST-M-0075-8.png,2025-12-25T15:47:18,Sana
PHTI-JB-F-0271-8,Wrong transcription,,0.5333333333333333,د کلې پېغلې ترى منګى راډکوي نهد کلې پېغلې ترى منګى راډکوي نه,د کلي پېغلې ترې منګې راډکوي نه,../data/phti_valid_prepared/train/PHTI-JB-F-0271-8.png,2025-12-25T15:47:20,Sana
PHTI-HN-M-0003-12,Wrong transcription,,0.5319148936170213,"يو عذاب شي, يو پېغور شيييو عذاب شي, يو پېغور شي",يو عذاب شي يو پېغور شي,../data/phti_valid_prepared/train/PHTI-HN-M-0003-12.png,2025-12-25T15:47:22,Sana
PHTI-PT-M-0054-3,Wrong transcription,,0.53125,الله دى زمونګ حفاظت وکى او دا وبا دى الله د ټولىالله دى زمونګ حفاظت وکى او دا وبا دى الله د ټولى,الله دې زمونګ حفاظت وکي او دا اوبا دې الله د ټولې,../data/phti_valid_prepared/train/PHTI-PT-M-0054-3.png,2025-12-25T15:47:28,Sana
PHTI-JT-F-0866-2,Wrong transcription,,0.53125,هغه دنيا ښکلې دههغه دنيا ښکلې ده,هغه ونيا ښکلې ده,../data/phti_valid_prepared/train/PHTI-JT-F-0866-2.png,2025-12-25T15:47:38,Sana
PHTI-ST-M-0205-10,Wrong transcription,,0.53125,خبر جناح صاحب ووخبر جناح صاحب وو,خېر جناح صاحب وو,../data/phti_valid_prepared/train/PHTI-ST-M-0205-10.png,2025-12-25T15:47:40,Sana
PHTI-SI-F-0278-10,Wrong transcription,,0.5303030303030303,دلته يوازې خو دهقان نه دې په  بدهدلته يوازې خو دهقان نه دې په  بده,دلته يوازې خو دهقان نه دې په بره,../data/phti_valid_prepared/train/PHTI-SI-F-0278-10.png,2025-12-25T15:50:46,Sana
PHTI-AF-F-0052-5,Wrong transcription,,0.5301204819277109,دی ښايسته ده ؟ زوی يی ویل نه موری داسی ده لکه ته:مور وخپل زوی ته وویل : زویه د پلار,دې ښاښته ده مور خپل زوی ته ویل نه موری داسې ده له ته پلار,../data/phti_valid_prepared/train/PHTI-AF-F-0052-5.png,2025-12-25T15:50:49,Sana
PHTI-RS-M-0069-18,Wrong transcription,,0.5294117647058824,په رېښمي زلفې کښې مخ هغې راونغښتلوپه رېښمي زلفې کښې مخ هغې راونغښتلو,په رېښمي زلنې کښې مخ هغې راونختلو,../data/phti_valid_prepared/train/PHTI-RS-M-0069-18.png,2025-12-25T15:50:51,Sana
PHTI-SP-M-0087-21,Wrong transcription,,0.5294117647058824,تل به ځليږې زۀ اسلام دا نظريه لرمهتل به ځليږې زۀ اسلام دا نظريه لرمه,تل به ځلېږي زه اسلام دا نظريه لرمه,../data/phti_valid_prepared/train/PHTI-SP-M-0087-21.png,2025-12-25T15:50:53,Sana
PHTI-ST-M-0205-9,Wrong transcription,,0.5294117647058824,کارونه دَ رب ګورهکارونه دَ رب ګوره,کارونه د رب ګوره,../data/phti_valid_prepared/train/PHTI-ST-M-0205-9.png,2025-12-25T15:50:56,Sana
PHTI-AW-F-0072-5,Wrong transcription,,0.5294117647058824,مينه هم نه غواړم، په سوال کښې راځيمينه هم نه غواړم، په سوال کښې راځي,مينه هم نه غواړ په سوال کښې راځي,../data/phti_valid_prepared/train/PHTI-AW-F-0072-5.png,2025-12-25T15:50:59,Sana
PHTI-AW-F-0212-9,Wrong transcription,,0.5294117647058824,بحرونهد   پښتو   شعر   په     زمکه,د پښتو شعر پر زمکر,../data/phti_valid_prepared/train/PHTI-AW-F-0212-9.png,2025-12-25T15:51:07,Sana
PHTI-D4-M-0025-4,Wrong transcription,,0.5294117647058824,کله هلته کله دلتهکله هلته کله دلته,کله هلته کله ولته,../data/phti_valid_prepared/train/PHTI-D4-M-0025-4.png,2025-12-25T15:51:10,Sana
PHTI-SP-M-0032-22,Wrong transcription,,0.5285714285714286,مونږ ستا په مينه هره د دوتره تېر يومونږ ستا په مينه هره د دوتره تېر يو,مونږ سته په مينه د هر دوتره تېر يو,../data/phti_valid_prepared/train/PHTI-SP-M-0032-22.png,2025-12-25T15:51:14,Sana
PHTI-JT-F-0933-4,Wrong transcription,,0.5277777777777778,د احساس يوه چپه دهد احساس يوه چپه ده,د احساس يوه چه ده,../data/phti_valid_prepared/train/PHTI-JT-F-0933-4.png,2025-12-25T15:51:21,Sana
PHTI-ST-M-0205-12,Wrong transcription,,0.5277777777777778,دَ هر مسلم طبيب وودَ هر مسلم طبيب وو,دَ هر مسم طبيب وو,../data/phti_valid_prepared/train/PHTI-ST-M-0205-12.png,2025-12-25T15:51:27,Sana
PHTI-D3-M-0053-9,Wrong transcription,,0.5272727272727272,رقص روا ګڼل، شعرونه وئيل او ځنې نور مباح څيزونه جائز ديرقص روا ګڼل، شعرونه وئيل او ځنې نور مباح څيزونه جائز دي,رقص رواګڼ، شعرونه وئيل او ځني نور مباه څيزو نه جائز دي,../data/phti_valid_prepared/train/PHTI-D3-M-0053-9.png,2025-12-25T15:51:30,Sana
PHTI-KT-M-0039-7,Wrong transcription,,0.5267857142857143,رواجونه، او د احکامو مجوعه ده۔ دا د مور د غيږې نه ترقبرهرواجونه، او د احکامو مجوعه ده۔ دا د مور د غيږې نه ترقبره,رواجونه، او د احکامو مجموعه ده ـ  دا دمور د غېږې نه ترقيره,../data/phti_valid_prepared/train/PHTI-KT-M-0039-7.png,2025-12-25T15:51:34,Sana
PHTI-DM-F-0055-8,Wrong transcription,,0.5263157894736842,په واړو کښې اولی دےپه واړو کښې اولی دے,په واړو کښې اولي دے,../data/phti_valid_prepared/train/PHTI-DM-F-0055-8.png,2025-12-25T15:51:36,Sana
PHTI-ST-M-0205-7,Wrong transcription,,0.5263157894736842,په هر وطن يې شور دےپه هر وطن يې شور دے,په هر وطن مې شور دے,../data/phti_valid_prepared/train/PHTI-ST-M-0205-7.png,2025-12-25T15:51:44,Sana
